"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-sep 4","listingCard__spec-label 5","listingCard__spec-item 5","listingCard__location","he-lazy-image src","listingCard__owner-firm","wp-btn-label","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/24845-1947","1 / 46","26.000","10/09/2026","Antre Emlak'tan Kiralık Bahçelievler'de Doğalgazlı 3+1 140 M2  Bakımlı Daire","Kiralık Daire","3 + 1","138 m²","37 Yaşında","·","Kat","3. Kat","İzmir / Karabağlar / Bahçelievler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/4/3/5/6/6/4/7d092f94-3f5d-45e7-8e3c-ae9fe227bff3.jpg","Antre Emlak","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/8/4/2/0/d4a1a04e-d60b-493f-aa22-ffd008f70fb5.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-cicek-kiralik/daire/135423-334","1 / 10","18.000","10/09/2026","Bayraklı 1+1 55 M2 Yeni İzban Sevgi Yoluna Yürüme Mesafesinde","Kiralık Daire","1 + 1","65 m²","5 Yaşında","·","Kat","Bahçe Katı","İzmir / Bayraklı / Çiçek Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-aksoy-kiralik/daire/27072-2468","1 / 10","55.000","10/09/2026","Aksoyda Sahile Çok Yakın","Kiralık Daire","2 + 1","80 m²","4 Yaşında","·","Kat","3. Kat","İzmir / Karşıyaka / Aksoy Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İlker Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/32694-801","1 / 15","25.000","10/09/2026","Şirinyer Kemal Sunal Park Yanında 2+1 Kiralık Daire","Kiralık Daire","2 + 1","75 m²","8 Yaşında","·","Kat","2. Kat","İzmir / Buca / Hürriyet Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bergama-zafer-kiralik/daire/164844-61","1 / 27","22.000","10/09/2026","Çizgi Gayrimenkul'den Zafer Mah.De Geniş 3+1 Kiralık Daire","Kiralık Daire","3 + 1","135 m²","21 Yaşında","·","Kat","2. Kat","İzmir / Bergama / Zafer Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/143816-170","1 / 21","20.000","10/09/2026","Bucaparisa'dan Hasanağa Bahçesi Yanı D.Gazlı Arakat Yeni Bina1+1","Kiralık Daire","1 + 1","52 m²","5 Yaşında","·","Kat","2. Kat","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Parisa Yapı Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/62049-2154","1 / 35","50.000","10/09/2026","Bostanlı Suat Taşer Sokağı 3+1 Eşyalı-Eşyasız Kiralık Daire","Kiralık Daire","3 + 1","120 m²","31 Yaşında","·","Kat","3. Kat","İzmir / Karşıyaka / Bostanlı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/78224-2532","1 / 41","36.000","10/09/2026","Suphikoyuncu Anadolu Lisesi Yakını 3+1 Metrekare İyi Tadilatlı","Kiralık Daire","3 + 1","110 m²","26 Yaşında","·","Kat","Zemin","İzmir / Bornova / Erzene Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Evka3 Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-kilic-reis-kiralik/daire/136408-663","1 / 35","35.000","10/09/2026","Kumsalım Emlak Dan Üçyol Metro Yakını Bakımlı Eşyalı Daire","Kiralık Daire","3 + 1","130 m²","31 Yaşında","·","Kat","2. Kat","İzmir / Konak / Kılıç Reis Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/43406-688","1 / 31","37.000","10/09/2026","Ataşehir İzban Ve Rahmi Karadavut Yakını Doğalgazlı Ara Kat Kiralık 3+1 Daire","Kiralık Daire","3 + 1","125 m²","28 Yaşında","·","Kat","3. Kat","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Eray Eroğlu","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cesme-ovacik-kiralik/daire/167990-12","1 / 26","30.000","10/09/2026","Yıllık Kiralık Ay Ödemeli 1+1 50m2 Full Eşyalı Klimalı Manzaralı","Kiralık Daire","1 + 1","50 m²","1 Yaşında","·","Kat","2. Kat","İzmir / Çeşme / Ovacık Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-konak-cankaya-kiralik/daire/4981-8587","1 / 54","32.000","10/09/2026","İzmir Hatay Semtinde Möbleli Kiralık Daire","Kiralık Daire","3 + 1","115 m²","40 Yaşında","·","Kat","2. Kat","İzmir / Konak / Çankaya Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Turyap Alsancak Temsilciliği","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/91927-639","1 / 39","25.000","10/09/2026","Karşıyaka Bahçelievler D.Ğazlı Kiralık Daire","Kiralık Daire","2 + 1","100 m²","31 Yaşında","·","Kat","5. Kat","İzmir / Karşıyaka / Bahçelievler Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-vali-rahmi-bey-kiralik/daire/58479-355","1 / 30","30.000","10/09/2026","Seyfi Demirsoy Hast. Yakını Valirahmibey Mah. Full Eşyalı Daire","Kiralık Daire","2 + 1","100 m²","31 Yaşında","·","Kat","4. Kat","İzmir / Buca / Vali Rahmi Bey Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kalyoncu Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/81410-104","1 / 36","35.000","10/09/2026","Bahçelievler Yeni Bina Kiralık Daire","Kiralık Daire","2 + 1","62 m²","5 Yaşında","·","Kat","2. Kat","İzmir / Karşıyaka / Bahçelievler Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-dedebasi-kiralik/daire/16657-2992","1 / 29","40.000","10/09/2026","İzmir Karşıyaka Dedebaşı Mah.Sinde Kiralık 2+1 Ful Bakmlı Dairefavorilerime Ekleyazdırfacebook İle P","Kiralık Daire","2 + 1","90 m²","2 Yaşında","·","Kat","Yüksek Giriş","İzmir / Karşıyaka / Dedebaşı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-seferihisar-kavakdere-kiralik/villa/133723-1146","1 / 35","37.000","10/09/2026","Seferihisar 2.700m2 Arazi İçinde Eşyalı Kiralık Müstakil Villa","Kiralık Villa","3 + 1","150 m²","5 Yaşında","·","Kat","","İzmir / Seferihisar / Kavakdere Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Equinox Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-bahar-kiralik/daire/24845-1893","1 / 51","40.000","10/09/2026","Antre Emlak'tan Kiralık Bozyaka Hastane Yanı 3+1, Doğalgazlı Sıfır Daire","Kiralık Daire","3 + 1","115 m²","Sıfır Bina","·","Kat","2. Kat","İzmir / Karabağlar / Bahar Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Antre Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahariye-kiralik/daire/31745-23339","1 / 23","28.000","10/09/2026","İzmir Karşıyaka Bahariyede Doğalgazlı 2+1 Kiralık Daire","Kiralık Daire","2 + 1","75 m²","33 Yaşında","·","Kat","3. Kat","İzmir / Karşıyaka / Bahariye Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 5","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-balcova-onur-kiralik/daire/27103-4836","1 / 31","35.000","10/09/2026","Onur Mah Kiralık Ara Kat Daire","Kiralık Daire","3 + 1","125 m²","26 Yaşında","·","Kat","3. Kat","İzmir / Balçova / Onur Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/119979-2615","1 / 30","29.000","10/09/2026","Ege Üniversitesi Hast. Karşısı Geniş Ve Ferah Kiralık 3+1 Daire","Kiralık Daire","3 + 1","110 m²","31 Yaşında","·","Kat","1. Kat","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Puzzle","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-aksoy-kiralik/daire/5823-2727","1 / 27","33.000","10/09/2026","Aksoyda Sahile Ve İskeleye Yakın Ara Kat Asansörlü Ve Doğalgazlı Kiralık","Kiralık Daire","2 + 1","85 m²","31 Yaşında","·","Kat","5. Kat","İzmir / Karşıyaka / Aksoy Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/34836-1046","1 / 22","30.000","10/09/2026","Esenyalı Mah. Asmaçatı Gayrimenkul'den Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","82 m²","42 Yaşında","·","Kat","2. Kat","İzmir / Karabağlar / Esenyalı Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/63598-453","1 / 35","25.000","10/09/2026","Arga'dan Buca Kozağaç Meydan Yakını D.Gazlı 2+1 Kiralık Daire.","Kiralık Daire","2 + 1","85 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Buca / Kozağaç Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/5/3/6/0/43884c91-0788-40db-8f79-74968f7075ef.jpg","Arga Emlak","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-kiralik/daire/77059-1965","1 / 43","37.000","10/09/2026","İzmir Karşıyaka Şemikler ' De Kiralık 3+1 D.Gazlı Daire","Kiralık Daire","3 + 1","157 m²","29 Yaşında","·","Kat","5. Kat","İzmir / Karşıyaka / Şemikler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/1/6/5/0/7/4/f5abcc11-5910-469d-86b9-be477be0559a.jpg","Aras Emlak","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/0/7/7/0/0661c65f-3aa5-4524-b42d-e9f49b725eee.jpg"
"https://www.hepsiemlak.com/izmir-dikili-cumhuriyet-kiralik/mustakil-ev/121728-477","1 / 35","45.000","10/09/2026","Bankacılar Sitesinde Ful Tadialatlı Eşyalı Kiralık Villa","Kiralık Müstakil Ev","2 + 1","95 m²","26 Yaşında","","","","İzmir / Dikili / Cumhuriyet Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/2098-1913","1 / 54","30.000","10/09/2026","Diva Emlak İzmir Çiğli Metro Market Karşısı 30000bintl Kiralık Daire Doğalgazlı","Kiralık Daire","2 + 1","90 m²","4 Yaşında","·","Kat","2. Kat","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahariye-kiralik/daire/81410-50","1 / 30","32.000","10/09/2026","İzban Yakını Ara Kat Eşyalı Otopark'lı 2+1kiralık Daire","Kiralık Daire","2 + 1","90 m²","35 Yaşında","·","Kat","Ara Kat","İzmir / Karşıyaka / Bahariye Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-kiralik/daire/27947-7551","1 / 33","35.000","10/09/2026","Üçkuyular Meydana Yakın 3+1 Kiralık Daire.","Kiralık Daire","3 + 1","130 m²","30 Yaşında","·","Kat","En Üst Kat","İzmir / Karabağlar / Üçkuyular Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Arena Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-esenyali-kiralik/daire/78006-892","1 / 31","30.000","10/09/2026","Esenyalıda Çift Cephe Doğalgazlı Otoparklı Kiralık Daire.","Kiralık Daire","3 + 1","110 m²","40 Yaşında","·","Kat","4. Kat","İzmir / Karabağlar / Esenyalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/120889-268","1 / 18","72.000","10/09/2026","Bluestate'ten Alsancak'ın Kalbinde Kiralık Eşyalı 3+1 Daire","Kiralık Daire","3 + 1","140 m²","31 Yaşında","·","Kat","6. Kat","İzmir / Konak / Kültür Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/24845-1476","1 / 30","23.000","10/09/2026","Antre Emlak'tan Eşyalı Kiralık Buca Atatürk Mahallesinde Klimalı 1+1 Daire","Kiralık Daire","1 + 1","50 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Antre Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/31745-23108","1 / 18","35.000","10/09/2026","Ataşehir, Cbc Aura Ataşehir Sitesinde Kiralık 1+1 Daire","Kiralık Daire","1 + 1","63 m²","Sıfır Bina","·","Kat","3. Kat","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 5","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/27072-2469","1 / 25","35.000","10/09/2026","Bostanlı Merkezde Sahile Çok Yakın","Kiralık Daire","3 + 1","120 m²","31 Yaşında","·","Kat","4. Kat","İzmir / Karşıyaka / Bostanlı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","İlker Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/14238-161","1 / 10","35.000","10/09/2026","Bornova 185 Sok Şok Market Üstü  Kiralık Daire","Kiralık Daire","2 + 1","90 m²","8 Yaşında","·","Kat","1. Kat","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-kiralik/daire/110953-797","1 / 20","37.000","10/09/2026","Karşıyaka Şemikler İzban Yakını Kapalı Mutfak Kiralık 2+1 Daire","Kiralık Daire","2 + 1","95 m²","6 Yaşında","·","Kat","1. Kat","İzmir / Karşıyaka / Şemikler Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-kasimpasa-kiralik/daire/45402-88","1 / 20","20.000","10/09/2026","Kasımpaşada Aydınlık, Balkonlu Masrafsız 2+1 Kiralık Daire","Kiralık Daire","2 + 1","90 m²","21 Yaşında","·","Kat","4. Kat","İzmir / Menemen / Kasımpaşa Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Onur Emlak Menemen","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bergama-okcular-kiralik/daire/170461-94","1 / 18","20.000","10/09/2026","Bergama Okçular Mah. Doğa İçinde 3+1 Kiralık Müstakil Ev","Kiralık Daire","3 + 1","180 m²","6 Yaşında","·","Kat","2. Kat","İzmir / Bergama / Okçular Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-buca-yaylacik-kiralik/daire/145175-226","1 / 31","26.000","10/09/2026","Yaylacık Mah 2+1 Doğalgazlı Klimalı Full Eşyalı Daire","Kiralık Daire","2 + 1","70 m²","4 Yaşında","·","Kat","1. Kat","İzmir / Buca / Yaylacık Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nirvana Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-vatan-kiralik/daire/162854-285","1 / 24","34.000","10/09/2026","Yeşilyurt Hasan Tahsin Okulu Yakını 3+1 Kiralık Yeni Daire","Kiralık Daire","3 + 1","110 m²","5 Yaşında","·","Kat","Yüksek Giriş","İzmir / Karabağlar / Vatan Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Opal Gayrimenkul Karabaglar","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-seferihisar-sigacik-kiralik/daire/133723-1191","1 / 19","50.000","10/09/2026","Seferihisar Sığacık Merkezde Bahçe Kullanımlı Eşyalı Daire","Kiralık Daire","3 + 1","120 m²","6 Yaşında","·","Kat","Bahçe Katı","İzmir / Seferihisar / Sığacık Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Equinox Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-bozyaka-kiralik/daire/162854-282","1 / 25","30.000","10/09/2026","Opal Gayrimenkul - Bozyaka Ptt Çevresi 3+1 Kiralık Daire","Kiralık Daire","3 + 1","120 m²","21 Yaşında","·","Kat","2. Kat","İzmir / Karabağlar / Bozyaka Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Opal Gayrimenkul Karabaglar","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-urla-icmeler-kiralik/mustakil-ev/140060-1868","1 / 8","40.000","10/09/2026","Urla Da Havuzlu 2+1 Bahçeli Lüx Konsept Yazlık","Kiralık Müstakil Ev","2 + 1","300 m²","3 Yaşında","","","","İzmir / Urla / İçmeler Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akalın İnşaat Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-tepekule-kiralik/daire/39049-1066","1 / 18","20.000","10/09/2026","Bayraklı Tepekule Mahallesinde 2+1 90 M2 Kiralık Daire","Kiralık Daire","2 + 1","95 m²","25 Yaşında","·","Kat","Zemin","İzmir / Bayraklı / Tepekule Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/31745-23253","1 / 28","27.000","10/09/2026","Bahçelievler Mah, Karşıyaka Lisesi Yakını Kiralık Daire","Kiralık Daire","3 + 1","86 m²","39 Yaşında","·","Kat","5. Kat","İzmir / Karşıyaka / Bahçelievler Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kw Alesta-viya-orsa 5","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-mithatpasa-kiralik/daire/162854-280","1 / 27","29.000","10/09/2026","Mithatpaşa Sahili Yakını 3+1 Eşyalı Doğalgazlı Kiralık Daire","Kiralık Daire","3 + 1","120 m²","31 Yaşında","·","Kat","Giriş Katı","İzmir / Konak / Mithatpaşa Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/8/2/6/1/0a79e595-bbe6-4337-842a-c05ccc0e6521.jpg","Opal Gayrimenkul Karabaglar","WhatsApp",""
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/24845-1779","1 / 52","30.000","10/09/2026","Antre Emlak'tan Kiralık Balçova'da Korutürk Mahallesinde Jeotermalli 2+1 Köşe Daire","Kiralık Daire","2 + 1","95 m²","30 Yaşında","·","Kat","4. Kat","İzmir / Balçova / Korutürk Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/8/4/2/0/d4a1a04e-d60b-493f-aa22-ffd008f70fb5.jpg","Antre Emlak","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/4/8/4/2/0/d4ae12fb-8cac-4937-a078-aeafbf8402d5.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/13190-5644","1 / 13","28.000","10/09/2026","Alsancak Kıbrısşehitleri Yakını Köşe Ferah Daire","Kiralık Daire","2 + 1","65 m²","37 Yaşında","·","Kat","2. Kat","İzmir / Konak / Alsancak Mah.","","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-cigli-balatcik-kiralik/daire/66940-2216","1 / 12","23.250","10/09/2026","Balatçık Tranvay Yolu Üzeri Doğalgazlı 1+1 Daire","Kiralık Daire","1 + 1","45 m²","2 Yaşında","·","Kat","2. Kat","İzmir / Çiğli / Balatçık Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/1/7/7/2/7/4/60ceef4d-38a5-4f8d-8994-f0e10f01fe93.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-menemen-yahselli-kiralik/villa/152534-74","1 / 3","80.000","10/09/2026","Doğayla İçiçe Çamlıkoru Villaları'nda Tam Müstakil Kiralık Villa","Kiralık Villa","5 + 1","280 m²","11 Yaşında","·","Kat","","İzmir / Menemen / Yahşelli Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","WhatsApp",""
"https://www.hepsiemlak.com/izmir-bornova-inonu-kiralik/daire/78224-2530","1 / 15","25.000","10/09/2026","İnönü Mahallesi'nde 2+1 Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","100 m²","21 Yaşında","·","Kat","1. Kat","İzmir / Bornova / İnönü Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Evka3 Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-bozyaka-kiralik/daire/162854-263","1 / 21","25.000","10/09/2026","Köstence Köprüsü Yakını 2+1 Doğalgazlı Kiralık Daire","Kiralık Daire","2 + 1","90 m²","5 Yaşında","·","Kat","2. Kat","İzmir / Karabağlar / Bozyaka Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Opal Gayrimenkul Karabaglar","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/24845-1503","1 / 35","25.000","10/09/2026","Antre Emlak'tan Kiralık Bahçelievler'de Hastane Yanı Doğalgazlı 3 Odalı Bakımlı Daire","Kiralık Daire","3 + 0","90 m²","25 Yaşında","·","Kat","Giriş Katı","İzmir / Karabağlar / Bahçelievler Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Antre Emlak","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-torbali-kiralik/daire/156492-301","1 / 21","25.000","10/09/2026","Torbalı Da Yeniay Gayrimenkul Den Kiralık Temiz Uygun Daire","Kiralık Daire","3 + 1","150 m²","15 Yaşında","·","Kat","2. Kat","İzmir / Torbalı / Torbalı Mah.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yeniay Gayrimenkul","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
